year,locality,axis_label,fig_title,fig_order,start_zero,value
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Nickel hos tånglake,3013,TRUE,0.17291616465790582
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Selen hos abborre,3015,TRUE,4.265885103340746
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Selen hos tånglake,3015,TRUE,6.689140453002912
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Silver hos abborre,3006,TRUE,0.012745606273192623
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Silver hos tånglake,3006,TRUE,0.28460498941515416
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Zink hos abborre,3016,TRUE,99.05839642595029
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Zink hos tånglake,3016,TRUE,157.1496102445055
2017,Kvädöfjärden,"Koncentration, µg/g vv","CB-28+52+101+138+153+180 
 hos abborre",3030,TRUE,6.715612390343594e-4
2017,Kvädöfjärden,"Koncentration, µg/g vv","CB-28+52+101+138+153+180 
 hos tånglake",3030,TRUE,0.0013050339917798173
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-100 hos abborre,3072,TRUE,0.5723635208501674
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-100 hos tånglake,3072,TRUE,0.4628174586162454
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-153 hos abborre,3073,TRUE,0.27221315177632394
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-153 hos tånglake,3073,TRUE,0.232379000772445
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-154 hos abborre,3074,TRUE,0.40987803063838396
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-154 hos tånglake,3074,TRUE,0.23717082451262847
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-28 hos abborre,3069,TRUE,0.282842712474619
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-28 hos tånglake,3069,TRUE,0.22360679774997894
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-47 hos abborre,3070,TRUE,1.7105554653386719
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-47 hos tånglake,3070,TRUE,4.008977425728411
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-99 hos abborre,3071,TRUE,0.2757716446627535
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",BDE-99 hos tånglake,3071,TRUE,0.23717082451262847
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",HBCDD hos abborre,3075,TRUE,1.0954451150103321
2017,Kvädöfjärden,"Koncentration, ng/g fv muskel",HBCDD hos tånglake,3075,TRUE,3.0495901363953815
2017,Kvädöfjärden,"Koncentration, ng/g vv",BDE-47+99+100+153+154 hos abborre,3076,TRUE,0.02270395552930041
2017,Kvädöfjärden,"Koncentration, ng/g vv",BDE-47+99+100+153+154 hos tånglake,3076,TRUE,0.038404899069707954
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",br-FOSA hos abborre,3095,TRUE,0.015556349186104037
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",br-FOSA hos tånglake,3095,TRUE,0.015556349186104037
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",br-PFOS hos abborre,3090,TRUE,18.336842694422618
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",br-PFOS hos tånglake,3090,TRUE,0.6136204038328582
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",Dibutyltenn hos abborre,3098,TRUE,0.7071067811865475
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",Difenyltenn hos abborre,3101,TRUE,0.7071067811865475
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",Dioktyltenn hos abborre,3104,TRUE,0.7071067811865475
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",FOSA hos abborre,3096,TRUE,0.015556349186104037
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",FOSA hos tånglake,3096,TRUE,0.13175735273600483
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",lin-FOSA hos abborre,3094,TRUE,0.015556349186104037
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",lin-FOSA hos tånglake,3094,TRUE,0.13175735273600483
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",lin-PFBS hos abborre,3087,TRUE,1.5594727253023752
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",lin-PFBS hos tånglake,3087,TRUE,0.7979765830030568
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",lin-PFDS hos abborre,3092,TRUE,0.05515432893255071
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",lin-PFDS hos tånglake,3092,TRUE,0.05515432893255071
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",lin-PFOS hos abborre,3089,TRUE,104.52974696228819
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",lin-PFOS hos tånglake,3089,TRUE,5.139190597749806
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",Monobutyltenn hos abborre,3097,TRUE,0.7071067811865475
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",Monofenyltenn hos abborre,3100,TRUE,0.7071067811865475
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",Monooktyltenn hos abborre,3103,TRUE,0.7071067811865475
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFDA hos abborre,3081,TRUE,2.454983910334241
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFDA hos tånglake,3081,TRUE,0.682208179370491
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFDoDA hos abborre,3083,TRUE,1.6658451308570073
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFDoDA hos tånglake,3083,TRUE,0.3193681261491196
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFDS hos abborre,3093,TRUE,0.05515432893255071
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFDS hos tånglake,3093,TRUE,0.05515432893255071
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFHpA hos abborre,3078,TRUE,0.057275649276110355
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFHpA hos tånglake,3078,TRUE,0.057275649276110355
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFHxA hos abborre,3077,TRUE,0.057275649276110355
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFHxA hos tånglake,3077,TRUE,0.057275649276110355
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFHxS hos abborre,3088,TRUE,0.24655222570481897
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFHxS hos tånglake,3088,TRUE,0.038534714745171644
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFNA hos abborre,3080,TRUE,4.596795296725753
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFNA hos tånglake,3080,TRUE,0.7568190008185577
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFOA hos abborre,3079,TRUE,0.7309514347752524
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFOA hos tånglake,3079,TRUE,0.17432154198491934
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFOS hos abborre,3091,TRUE,122.90630577801937
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFOS hos tånglake,3091,TRUE,5.7695753743234865
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFPeDA hos abborre,3086,TRUE,0.057275649276110355
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFPeDA hos tånglake,3086,TRUE,0.057275649276110355
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFTeDA hos abborre,3085,TRUE,0.057275649276110355
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFTeDA hos tånglake,3085,TRUE,0.057275649276110355
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFTrDA hos abborre,3084,TRUE,1.7865934064582236
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFTrDA hos tånglake,3084,TRUE,0.5338969938106038
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFUnDA hos abborre,3082,TRUE,5.837167206787895
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",PFUnDA hos tånglake,3082,TRUE,1.031956394427594
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",Tributyltenn hos abborre,3099,TRUE,0.7071067811865475
2017,Kvädöfjärden,"Koncentration, ng/g vv lever",Trifenyltenn hos abborre,3102,TRUE,3.4
2017,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,55.970431031933785
2017,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos tånglake,3012,TRUE,65.99999999999997
2017,Kvädöfjärden,"Koncentration, pg/g fv","TEQ WHO -98 (PCDD/F+PCB), fv hos abborre",3067,TRUE,29.4
2017,Kvädöfjärden,"Koncentration, pg/g fv",TEQ WHO (PCDD/F+PCB) hos abborre,3065,TRUE,25.199999999999996
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8-HpCDD hos abborre",3060,TRUE,4.3
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8-HpCDF hos abborre",3052,TRUE,2.8
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8,9-OCDD hos abborre",3061,TRUE,8.8
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8,9-OCDF hos abborre",3054,TRUE,3.0000000000000004
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,7,8-HxCDD hos abborre",3057,TRUE,2.9
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,7,8-HxCDF hos abborre",3048,TRUE,2.2
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,7,8,9-HpCDF hos abborre",3053,TRUE,2.4
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,6,7,8-HxCDD hos abborre",3058,TRUE,1.9
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,6,7,8-HxCDF hos abborre",3049,TRUE,1.7
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,7,8-PeCDD hos abborre",3056,TRUE,4
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,7,8-PeCDF hos abborre",3046,TRUE,4.999999999999999
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,7,8,9-HxCDD hos abborre",3059,TRUE,1.1
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,7,8,9-HxCDF hos abborre",3051,TRUE,7.7
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","2,3,4,6,7,8-HxCDF hos abborre",3050,TRUE,4
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","2,3,4,7,8-PeCDF hos abborre",3047,TRUE,9.3
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","2,3,7,8-TCDD hos abborre",3055,TRUE,1.2
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","2,3,7,8-TCDF hos abborre",3045,TRUE,17
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-105 hos abborre,3037,TRUE,3999.9999999999995
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-114 hos abborre,3036,TRUE,230.00000000000006
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-123 hos abborre,3035,TRUE,249.9999999999999
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-126 hos abborre,3033,TRUE,119.99999999999997
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-156 hos abborre,3040,TRUE,1999.9999999999998
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-157 hos abborre,3041,TRUE,380.00000000000006
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-167 hos abborre,3039,TRUE,1099.9999999999995
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-169 hos abborre,3034,TRUE,12
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-189 hos abborre,3042,TRUE,220.00000000000009
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-77 hos abborre,3031,TRUE,270.00000000000006
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-81 hos abborre,3032,TRUE,24.000000000000004
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",TEQ WHO -98 (PCB) hos abborre,3044,TRUE,15.400000000000002
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel","TEQ WHO -98 (PCDD/F), fv hos abborre",3063,TRUE,13.999999999999996
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",TEQ WHO (PCB) hos abborre,3043,TRUE,13.099999999999998
2017,Kvädöfjärden,"Koncentration, pg/g fv muskel",TEQ WHO (PCDD/F) hos abborre,3062,TRUE,12.1
2017,Kvädöfjärden,"Koncentration, pg/g vv","TEQ WHO -98 (PCDD/F+PCB), vv hos abborre",3068,TRUE,0.20596767416707998
2017,Kvädöfjärden,"Koncentration, pg/g vv",TEQ WHO (PCDD/F+PCB) hos abborre,3066,TRUE,0.17654372071463997
2017,Kvädöfjärden,"Koncentration, pg/g vv muskel","TEQ WHO -98 (PCDD/F), vv hos abborre",3064,TRUE,0.091
2017,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.3034918439817111
2017,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad tånglake,3005,FALSE,0.3871644189017884
2017,Kvädöfjärden,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,21.2142223798616
2017,Kvädöfjärden,"Längd, cm",Längd hos analyserad tånglake,3003,FALSE,20.685592906286658
2017,Kvädöfjärden,m,Siktdjup under provfiske,2010,FALSE,3.15
2017,Kvädöfjärden,m,"Siktdjup, säsongsmedel",2012,FALSE,4.848484848484849
2017,Kvädöfjärden,mm,Längd vid 1 års ålder hos abborre,2022,FALSE,138.5
2017,Kvädöfjärden,mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,162.3
2017,Kvädöfjärden,mm,Längd vid 2 års ålder hos abborre,2023,FALSE,207.33333333333334
2017,Kvädöfjärden,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,191.77358490566039
2017,Kvädöfjärden,mm,Längd vid 3 års ålder hos abborre,2024,FALSE,218.24675324675326
2017,Kvädöfjärden,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,207.33333333333334
2017,Kvädöfjärden,mm,Längd vid 4 års ålder hos abborre,2025,FALSE,237.33333333333334
2017,Kvädöfjärden,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,233.6153846153846
2017,Kvädöfjärden,mm,Längd vid 5 års ålder hos abborre,2026,FALSE,290
2017,Kvädöfjärden,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,241.85714285714286
2017,Kvädöfjärden,mm,Längd vid 6 års ålder hos abborre,2027,FALSE,286
2017,Kvädöfjärden,mmol/l plasma,Glukos hos abborre,1014,FALSE,5.175
2017,Kvädöfjärden,mmol/l plasma,Glukos hos tånglake,1014,FALSE,2.095
2017,Kvädöfjärden,mmol/l plasma,Kalcium hos abborre,1015,FALSE,1.246875
2017,Kvädöfjärden,mmol/l plasma,Kalcium hos tånglake,1015,FALSE,1.4855
2017,Kvädöfjärden,mmol/l plasma,Kalium hos abborre,1017,FALSE,3.35125
2017,Kvädöfjärden,mmol/l plasma,Kalium hos tånglake,1017,FALSE,4.9270000000000005
2017,Kvädöfjärden,mmol/l plasma,Klorid hos abborre,1016,FALSE,103.9625
2017,Kvädöfjärden,mmol/l plasma,Klorid hos tånglake,1016,FALSE,157.95
2017,Kvädöfjärden,mmol/l plasma,Natrium hos abborre,1018,FALSE,157.66875
2017,Kvädöfjärden,mmol/l plasma,Natrium hos tånglake,1018,FALSE,178.945
2017,Kvädöfjärden,N,Artantal,2001,FALSE,14
2017,Kvädöfjärden,nmol/mg protein × minut,Glutation hos abborre,1025,TRUE,10.2185
2017,Kvädöfjärden,nmol/mg protein × minut,Glutation hos tånglake,1025,TRUE,32.6095
2017,Kvädöfjärden,nmol/mg protein × minut,NA hos abborre,1028,FALSE,17.7605
2017,Kvädöfjärden,nmol/mg protein × minut,NA hos tånglake,1028,FALSE,10.905
2017,Kvädöfjärden,pmol/mg protein × minut,EROD hos hanabborre,1024,TRUE,301.6
2017,Kvädöfjärden,pmol/mg protein × minut,EROD hos hantånglake,1024,TRUE,224
2017,Kvädöfjärden,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,205.75
2017,Kvädöfjärden,pmol/mg protein × minut,EROD hos hontånglake,1024,TRUE,75.9
2017,Kvädöfjärden,psu,"Salinitet i vatten vid redskap under 
provfiske",2009,FALSE,6.109621212121212
2017,Kvädöfjärden,Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.8762777632880947
2017,Kvädöfjärden,Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,3.2972111553784864
2017,Kvädöfjärden,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,124.44850084966818
2017,Kvädöfjärden,"Vikt, g",Vikt hos analyserad tånglake,3002,FALSE,34.2688364250259
2017,Kvädöfjärden,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,4.075077060486024
2017,Kvädöfjärden,"Ålder, år",Ålder hos analyserad tånglake,3001,FALSE,4.93242414866094
2017,Kvädöfjärden,år,Ålder hos abborre,1008,FALSE,3
2017,Kvädöfjärden,år,Ålder hos tånglake,1008,FALSE,3.9
2017,Torhamn,%,Granulocyter hos abborre,1020,FALSE,1.755
2017,Torhamn,%,GSI hos hanabborre,1010,FALSE,8.616
2017,Torhamn,%,GSI hos honabborre,1010,FALSE,4.867
2017,Torhamn,%,Hematokrit hos abborre,1013,FALSE,28.428571428571427
2017,Torhamn,%,iRBC hos abborre,1023,FALSE,0.545
2017,Torhamn,%,LSI hos abborre,1011,FALSE,1.4395
2017,Torhamn,%,Lymfocyter hos abborre,1021,FALSE,2.8
2017,Torhamn,%,Trombocyter hos abborre,1022,FALSE,2.065
2017,Torhamn,%,Vita blodceller hos abborre,1019,FALSE,6.6
2017,Torhamn,°C,"Temperatur i vatten vid redskap under 
provfiske",2013,FALSE,16.544999999999998
2017,Torhamn,°C,"Vattentemperatur vid 1m, säsongsmedel",2011,FALSE,16.18539503267974
2017,Torhamn,µg/ml plasma,Vitellogenin hos honabborre,1029,FALSE,987.69125
2017,Torhamn,µmol/mg protein × minut,Glutation S-transferas hos hanabborre,1026,TRUE,0.127
2017,Torhamn,µmol/mg protein × minut,Glutation S-transferas hos honabborre,1026,TRUE,0.112
2017,Torhamn,µmol/mg protein × minut,Katalas hos abborre,1027,TRUE,106.005
2017,Torhamn,antal per redskap och natt,"Abborre, fångst under provfiske",2014,FALSE,22.525
2017,Torhamn,antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,31.15
2017,Torhamn,antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,22.725
2017,Torhamn,antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,57.825
2017,Torhamn,cm,Abborre L90,2004,FALSE,24
2017,Torhamn,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.273
2017,Torhamn,g/L,Hemoglobin hos abborre,1012,FALSE,64
2017,Torhamn,m,Siktdjup under provfiske,2010,FALSE,6.18
2017,Torhamn,mm,Längd vid 1 års ålder hos abborre,2022,FALSE,152.78787878787878
2017,Torhamn,mm,Längd vid 2 års ålder hos abborre,2023,FALSE,206.80555555555554
2017,Torhamn,mm,Längd vid 3 års ålder hos abborre,2024,FALSE,254.14545454545456
2017,Torhamn,mm,Längd vid 4 års ålder hos abborre,2025,FALSE,271.3333333333333
2017,Torhamn,mmol/l plasma,Glukos hos abborre,1014,FALSE,4.795
2017,Torhamn,mmol/l plasma,Kalcium hos abborre,1015,FALSE,1.2444444444444445
2017,Torhamn,mmol/l plasma,Kalium hos abborre,1017,FALSE,4.181111111111111
2017,Torhamn,mmol/l plasma,Klorid hos abborre,1016,FALSE,106.06666666666666
2017,Torhamn,mmol/l plasma,Natrium hos abborre,1018,FALSE,161.15555555555557
2017,Torhamn,N,Artantal,2001,FALSE,14
2017,Torhamn,nmol/mg protein × minut,Glutation hos abborre,1025,TRUE,10.2765
2017,Torhamn,nmol/mg protein × minut,NA hos abborre,1028,FALSE,22.416
2017,Torhamn,pmol/mg protein × minut,EROD hos hanabborre,1024,TRUE,194.7
2017,Torhamn,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,179.15
2017,Torhamn,psu,"Salinitet i vatten vid redskap under 
provfiske",2009,FALSE,7.104
2017,Torhamn,Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.180197099197462
2017,Torhamn,Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,3.4704712494595764
2017,Torhamn,år,Ålder hos abborre,1008,FALSE,3.25
2018,Fjällbacka,%,Granulocyter hos tånglake,1020,FALSE,0.85
2018,Fjällbacka,%,GSI hos hantånglake,1010,FALSE,0.34299999999999997
2018,Fjällbacka,%,GSI hos hontånglake,1010,FALSE,16.5955
2018,Fjällbacka,%,Hematokrit hos tånglake,1013,FALSE,11.722222222222221
2018,Fjällbacka,%,iRBC hos tånglake,1023,FALSE,1.035
2018,Fjällbacka,%,Könskvot hos tånglake,1030,FALSE,48.666666666666664
2018,Fjällbacka,%,LSI hos tånglake,1011,FALSE,1.145
2018,Fjällbacka,%,Lymfocyter hos tånglake,1021,FALSE,0.94
2018,Fjällbacka,%,Trombocyter hos tånglake,1022,FALSE,0.855
2018,Fjällbacka,%,Vita blodceller hos tånglake,1019,FALSE,2.66
2018,Fjällbacka,°C,"Vattentemperatur vid 1m, säsongsmedel",2011,FALSE,17.826143790849674
2018,Fjällbacka,µg/ml plasma,Vitellogenin hos hantånglake,1029,FALSE,0.9275
2018,Fjällbacka,µg/ml plasma,Vitellogenin hos hontånglake,1029,FALSE,55.315
2018,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hantånglake,1026,TRUE,0.81
2018,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hontånglake,1026,TRUE,0.5385
2018,Fjällbacka,µmol/mg protein × minut,Katalas hos tånglake,1027,TRUE,245.29500000000002
2018,Fjällbacka,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.4775
2018,Fjällbacka,"Fett, % i muskel",Fetthalt hos analyserad tånglake,3004,FALSE,0.6076462786851334
2018,Fjällbacka,g/L,Hemoglobin hos tånglake,1012,FALSE,36.85
2018,Fjällbacka,"Koncentration, µg/g fv muskel",alfa-HCH hos tånglake,3020,TRUE,0.0046547263168739104
2018,Fjällbacka,"Koncentration, µg/g fv muskel",beta-HCH hos tånglake,3021,TRUE,0.0046547263168739104
2018,Fjällbacka,"Koncentration, µg/g fv muskel",DDD hos tånglake,3018,TRUE,0.0046547263168739104
2018,Fjällbacka,"Koncentration, µg/g fv muskel",DDE hos tånglake,3019,TRUE,0.05347392931097176
2018,Fjällbacka,"Koncentration, µg/g fv muskel",DDT hos tånglake,3017,TRUE,0.01136830269300976
2018,Fjällbacka,"Koncentration, µg/g fv muskel",HCB hos tånglake,3023,TRUE,0.007389728077376802
2018,Fjällbacka,"Koncentration, µg/g fv muskel",Lindan hos tånglake,3022,TRUE,0.0046547263168739104
2018,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-101 hos tånglake,3026,TRUE,0.008612879095507446
2018,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-118 hos tånglake,3027,TRUE,0.0981956069281278
2018,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-138 hos tånglake,3026.5,TRUE,0.14372882096950984
